iter	MultiClass
404	0.02355156002
405	0.02350387311
406	0.02340433648
407	0.02328976706
408	0.02322670162
409	0.0231239546
410	0.02307031413
411	0.0229851646
412	0.0229128033
413	0.02285974265
414	0.02282020859
415	0.02278838423
416	0.02270751698
417	0.02265571609
418	0.02259207118
419	0.02250842863
420	0.02244782831
421	0.02240326721
422	0.02232044809
423	0.02227732218
424	0.02219783085
425	0.0221222866
426	0.02203967757
427	0.02197366524
428	0.02190763933
429	0.02186993933
430	0.02179026499
431	0.02173082096
432	0.02169191928
433	0.0216516769
434	0.0215767425
435	0.02152529137
436	0.02146618067
437	0.02139822964
438	0.02135156119
439	0.02132845182
440	0.02123938943
441	0.02118231635
442	0.02111228278
443	0.02105893364
444	0.02103659832
445	0.02097534633
446	0.02092684957
447	0.02086216774
448	0.02080658869
449	0.02074412223
450	0.02069451003
451	0.02062531156
452	0.02058679827
453	0.02053814373
454	0.02046436499
455	0.02040253769
456	0.02034712461
457	0.02031881842
458	0.02029777809
459	0.02023533082
460	0.02019144226
461	0.02013396645
462	0.02008299811
463	0.02002861459
464	0.01996553885
465	0.01991441257
466	0.01987788436
467	0.01981292687
468	0.01977900054
469	0.01970828367
470	0.01965720987
471	0.0195894923
472	0.01952414421
473	0.01947460116
474	0.01942380498
475	0.01937773487
476	0.01930642006
477	0.01925809526
478	0.01921926008
479	0.01916765464
480	0.01911422465
481	0.01906565262
482	0.01901108042
483	0.01896811936
484	0.01893259115
485	0.01889164424
486	0.01884783853
487	0.01878043423
488	0.01874064728
489	0.01869244941
490	0.01862775051
491	0.01857969938
492	0.01853520838
493	0.01853306045
494	0.01846853954
495	0.01841955806
496	0.01835721626
497	0.01831495447
498	0.01828761239
499	0.01822715021
500	0.01817953728
501	0.01814186755
502	0.01810012974
503	0.01806023632
504	0.0180097943
505	0.01795977341
506	0.01790148266
507	0.01787296555
508	0.01784486324
509	0.01780288301
510	0.01776328665
511	0.01771608593
512	0.01765184766
513	0.01760508205
514	0.01753820225
515	0.01749192527
516	0.0174516577
517	0.01741737986
518	0.01738589433
519	0.01735273484
520	0.01731066735
521	0.01727045035
522	0.01723712713
523	0.01718466686
524	0.01714319066
525	0.01711112401
526	0.01707388101
527	0.01704031946
528	0.01698466893
529	0.01696940613
530	0.01693086715
531	0.01687334034
532	0.01682649871
533	0.01676270718
534	0.01671823902
535	0.01666747916
536	0.01663899045
537	0.01661183309
538	0.01657908475
539	0.01652602559
540	0.01648880308
541	0.01642900188
542	0.01641728357
543	0.01637839513
544	0.01636117697
545	0.01632516974
546	0.01631031274
547	0.0162775287
548	0.01624800231
549	0.01621270389
550	0.01618398828
551	0.01616196298
552	0.01612692739
553	0.01607813825
554	0.01607608261
555	0.01603918293
556	0.01600413893
557	0.01595932206
558	0.01591188207
559	0.01587576249
560	0.01584115756
561	0.01581153727
562	0.015780755
563	0.01573413192
564	0.01572613036
565	0.01569448521
566	0.0156785857
567	0.01563100134
568	0.0155789915
569	0.01555087599
570	0.0155201882
571	0.01549422206
572	0.01545861002
573	0.01540596754
574	0.01536404775
575	0.01532929146
576	0.01527152708
577	0.01523359199
578	0.01520587658
579	0.01519130746
580	0.01515549769
581	0.01511199113
582	0.01507544012
583	0.0150275581
584	0.01499081381
585	0.01495790539
586	0.01491383904
587	0.01488317369
588	0.01484189223
589	0.01481475723
590	0.01479168563
591	0.01476298646
592	0.01472839112
593	0.0147004568
594	0.0146619986
595	0.01462868764
596	0.01460942094
597	0.01458717499
598	0.01455557065
599	0.01452316218
600	0.01451391616
601	0.0144693349
602	0.01444954002
603	0.01441563728
604	0.01436980243
605	0.01435124171
606	0.01431541199
607	0.01428694641
608	0.01424874124
609	0.01422873093
610	0.01419894875
611	0.01415746666
612	0.01412199376
613	0.01408656874
614	0.01405507895
615	0.01402964724
616	0.01398430546
617	0.01395262837
618	0.01392978666
619	0.0139125148
620	0.01387125693
621	0.01384384275
622	0.01381374998
623	0.01378237979
624	0.01375484067
625	0.01374294284
626	0.01372934772
627	0.01370539475
628	0.0136726009
629	0.01364245244
630	0.01362328384
631	0.01359213182
632	0.01357904907
633	0.0135537901
634	0.01352522324
635	0.01350338197
636	0.01348994531
637	0.01347045043
638	0.01344734131
639	0.01341471182
640	0.01338943244
641	0.0133673804
642	0.01334118243
643	0.01330546725
644	0.01328422226
645	0.01326830333
646	0.01325448856
647	0.01322863671
648	0.01320168999
649	0.01318418955
650	0.01315002023
651	0.0131100637
652	0.01309405109
653	0.01306583168
654	0.01304398303
655	0.01301766862
656	0.01300537515
657	0.01297647044
658	0.0129636608
659	0.01295059689
660	0.01293049998
661	0.01290389767
662	0.01288608123
663	0.01286928671
664	0.01284282831
665	0.01281424412
666	0.01278714225
667	0.01275810589
668	0.01273344966
669	0.01271167832
670	0.01269040677
671	0.01266274677
672	0.01263052065
673	0.0125949061
674	0.01257082472
675	0.01254883792
676	0.01252554513
677	0.01250179618
678	0.01246677103
679	0.01243242551
680	0.01241576863
681	0.0123947074
682	0.01237281829
683	0.01235119076
684	0.01233060341
685	0.01229567525
686	0.01227339491
687	0.01224561985
688	0.01222798122
689	0.01221249124
690	0.01219545482
691	0.0121786737
692	0.0121629026
693	0.01214396299
694	0.01213047894
695	0.01210702085
696	0.01209153997
697	0.01206136705
698	0.01202687805
699	0.01200436506
700	0.01197816709
701	0.01195908473
702	0.01192700639
703	0.01190546846
704	0.01188098987
705	0.01185189505
706	0.01182558679
707	0.01182050661
708	0.01179942992
709	0.01177748428
710	0.01175350843
711	0.01173259
712	0.01170776462
713	0.01167827563
714	0.01166879658
715	0.01164691955
716	0.01162517962
717	0.01160916732
718	0.01158513718
719	0.0115691683
720	0.0115500696
721	0.01152816264
722	0.01151282499
723	0.01148495667
724	0.0114631275
725	0.01145284318
726	0.01143931448
727	0.01142035937
728	0.01139888176
729	0.01138019046
730	0.01135583318
731	0.01133750845
732	0.01131264442
733	0.01129079016
734	0.01127511731
735	0.0112611763
736	0.01124299475
737	0.01123559626
738	0.01121495904
739	0.01119489229
740	0.01117627252
741	0.01116062922
742	0.01114094183
743	0.01112492288
744	0.0110998779
745	0.01107508435
746	0.01104843857
747	0.01101893046
748	0.01101388484
749	0.01099463281
750	0.01098186361
751	0.01096605014
752	0.01094861058
753	0.01092979335
754	0.01090968821
755	0.01089289146
756	0.01088620503
757	0.01086648316
758	0.01085377113
759	0.01083337249
760	0.01080854214
761	0.01078332396
762	0.01077312339
763	0.01075475009
764	0.01073732602
765	0.01072376718
766	0.0107113379
767	0.0106887774
768	0.01066616189
769	0.01063501144
770	0.01062143481
771	0.01060733365
772	0.01059445846
773	0.01058224679
774	0.01056661363
775	0.01055408221
776	0.01052811079
777	0.01050969637
778	0.01049212222
779	0.01046530401
780	0.01045043503
781	0.01042401636
782	0.01040452122
783	0.01037655124
784	0.01036811339
785	0.01034732166
786	0.01033304549
787	0.01031568152
788	0.01029286388
789	0.01027339089
790	0.01024791197
791	0.01023062203
792	0.01022033342
793	0.01021227603
794	0.01019384727
795	0.01018101327
796	0.01017270041
797	0.01015168924
798	0.01012962229
799	0.01011693468
800	0.01009644553
801	0.0100791729
802	0.01006348166
803	0.01005265102
804	0.01003690243
805	0.01002004603
806	0.009995863126
807	0.009977568635
808	0.009962481846
809	0.009948820732
810	0.009935192152
811	0.009908807685
812	0.009901000727
813	0.009884797812
814	0.009868114156
815	0.009846934432
816	0.009832438959
817	0.009813681971
818	0.009799575669
819	0.009780661539
820	0.009753157153
821	0.009731794248
822	0.009715274605
823	0.009699544723
824	0.009686128387
825	0.009673041499
826	0.009656082022
827	0.009648693114
828	0.009632440163
829	0.00961869937
830	0.009606351204
831	0.009599059451
832	0.009579716589
833	0.009564037745
834	0.009549835167
835	0.009534478728
836	0.009524520247
837	0.009511090046
838	0.009504448671
839	0.009488203089
840	0.009476408185
841	0.009461644047
842	0.009448863817
843	0.009433533878
844	0.009418911638
845	0.00940556586
846	0.009394542633
847	0.009382095542
848	0.009366388348
849	0.009353728953
850	0.009353060321
851	0.009339686801
852	0.009324751484
853	0.009315002708
854	0.009303033012
855	0.009296569469
856	0.009286417069
857	0.009271204861
858	0.009259357558
859	0.009247743568
860	0.009238850818
861	0.00922800005
862	0.009216392371
863	0.009202707989
864	0.009188850401
865	0.009176008796
866	0.009159163783
867	0.009151638707
868	0.009141589675
869	0.009129888214
870	0.009121040123
871	0.009109657366
872	0.009101865199
873	0.00909138639
874	0.009078060562
875	0.009062365889
876	0.009048636138
877	0.009038962191
878	0.009027655734
879	0.009016661041
880	0.008994108208
881	0.008980986098
882	0.008967730601
883	0.008958399923
884	0.008940705324
885	0.008928652283
886	0.008917411203
887	0.008900905379
888	0.008889187574
889	0.008882196846
890	0.008864821467
891	0.008854248077
892	0.008844804411
893	0.008831170722
894	0.008819790052
895	0.008803733351
896	0.008790924128
897	0.008779075358
898	0.008759519906
899	0.008745710573
900	0.008736279546
901	0.008723254505
902	0.008712521459
903	0.008701999495
904	0.008689638596
905	0.008679493459
906	0.008663905863
907	0.008646497813
908	0.008639041172
909	0.008632422574
910	0.00862268189
911	0.008611363925
912	0.008597608508
913	0.008582432988
914	0.008566038121
915	0.008555543524
916	0.008544930457
917	0.008536348052
918	0.008534206044
919	0.008520460705
920	0.008510838302
921	0.008506537907
922	0.008491919112
923	0.00848054002
924	0.008472302553
925	0.008461469971
926	0.008447557068
927	0.008441436455
928	0.008435395321
929	0.008426785763
930	0.008416452782
931	0.008404527569
932	0.008390183585
933	0.008386014979
934	0.008374432902
935	0.008362040012
936	0.008350831026
937	0.008342903141
938	0.008334269774
939	0.008324198602
940	0.00831100634
941	0.008301473101
942	0.008288850095
943	0.008275568984
944	0.008267362964
945	0.008255564966
946	0.008247954284
947	0.008235497217
948	0.008223366957
949	0.008214427755
950	0.008207433066
951	0.00819470521
952	0.008187742896
953	0.008177638356
954	0.008170979144
955	0.008158712884
956	0.00814657948
957	0.008136610057
958	0.008126289776
959	0.008111002583
960	0.008103527578
961	0.008094399438
962	0.008078964763
963	0.00807365959
964	0.008058824552
965	0.008051905045
966	0.008044456076
967	0.008033020968
968	0.008025484173
969	0.008015641401
970	0.008010044483
971	0.008004159181
972	0.007995490278
973	0.007981742105
974	0.007971170777
975	0.00796052034
976	0.007948900031
977	0.007942151096
978	0.007923699237
979	0.007914395942
980	0.007902907544
981	0.007890572035
982	0.007878469201
983	0.007868990876
984	0.00785793544
985	0.007847293617
986	0.007831851581
987	0.00782509501
988	0.007818926912
989	0.007811551487
990	0.007802247796
991	0.007796755225
992	0.007785354054
993	0.007777421587
994	0.007766612291
995	0.007755776271
996	0.007742698056
997	0.007734939573
998	0.007725565504
999	0.007716849274
